"ConflictId","Year","GWNoA","Incompatibility","n_rebels","n_conflicts","maxint","new.joiner","new.alliance","new.splinter","latentmean","mtnest","oil.fearon","oil.pc.exports","oilpc","ethfrac","relfrac","country_ethnic","country_excluded","pop","area","rgdppc","polity2","mediation","external_supporters","lootable","tot.resource.sites","BdBest","existing.support","cont_civil","new.multi.alliance","new.mono.alliance","latentmean_lag","latentmean_lag2","lagged_rebels","oilpc_lag","oil.pc.exports_lag","lag_conflicts","latentmean_diff","lgdp","lpop","larea","yearf","new_conflict","multireb","postcw","conflictfe"
"1-67",1979,"775","territory",1,1,1,0,0,0,-1.45988462484356,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,32750,653540,783.73,-6,0,0,1,76,NA,0,3,0,0,-1.79038078669041,-1.58145621607387,1,NA,NA,1,-0.20892457061654,6.66406457328022,10.3966582410634,13.3901590190485,"1979",0,0,0,"1-67"
"1-67",1980,"775","territory",1,1,1,0,0,0,-1.37907579891927,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,33511,653540,819.43,-8,0,0,1,76,NA,0,3,0,0,-1.45988462484356,-1.79038078669041,1,NA,NA,1,0.33049616184685,6.7086089765978,10.4196290221244,13.3901590190485,"1980",0,0,0,"1-67"
"1-67",1981,"775","territory",1,1,1,0,0,0,-1.29366036326867,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,34171,653540,855.13,-8,0,0,1,76,NA,0,3,0,0,-1.37907579891927,-1.45988462484356,1,NA,NA,1,0.0808088259242901,6.75125350416245,10.4391326101186,13.3901590190485,"1981",0,0,0,"1-67"
"1-67",1982,"775","territory",1,1,1,0,0,0,-1.15297274122823,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,34844,653540,892.45,-8,0,0,1,76,NA,0,4,0,0,-1.29366036326867,-1.37907579891927,1,NA,NA,1,0.0854154356505998,6.79397048967552,10.4586362349388,13.3901590190485,"1982",0,0,0,"1-67"
"1-67",1983,"775","territory",1,1,1,0,0,0,-1.2210332032862,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,35530,653540,910.3,-8,0,0,1,76,NA,0,4,0,0,-1.15297274122823,-1.29366036326867,1,NA,NA,1,0.14068762204044,6.81377421551124,10.4781326890151,13.3901590190485,"1983",0,0,0,"1-67"
"1-67",1984,"775","territory",1,1,1,0,1,0,-1.15585745587806,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,36230,653540,950.87,-8,0,0,1,76,NA,0,4,0,1,-1.2210332032862,-1.15297274122823,1,NA,NA,1,-0.0680604620579699,6.85737735498893,10.4976427838891,13.3901590190485,"1984",0,0,0,"1-67"
"1-67",1985,"775","territory",1,1,1,0,1,0,-1.2436286437455,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,36943,653540,971.96,-8,0,0,1,76,NA,0,4,0,1,-1.15585745587806,-1.2210332032862,1,NA,NA,1,0.0651757474081398,6.87931465135029,10.5171314632331,13.3901590190485,"1985",0,0,0,"1-67"
"1-67",1986,"775","territory",1,1,1,0,0,0,-1.38054128447557,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,37874,653540,931.39,-8,0,0,1,76,NA,0,4,0,0,-1.2436286437455,-1.15585745587806,1,NA,NA,1,-0.0877711878674399,6.83667809396498,10.5420201398229,13.3901590190485,"1986",0,0,0,"1-67"
"1-67",1987,"775","territory",1,1,1,0,0,0,-1.5552615503144,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,38828,653540,881.09,-8,0,0,1,76,NA,0,4,0,0,-1.38054128447557,-1.2436286437455,1,NA,NA,1,-0.13691264073007,6.78115977735873,10.5668969148321,13.3901590190485,"1987",0,0,0,"1-67"
"1-67",1988,"775","territory",1,1,1,0,0,0,-1.77165396375804,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,39807,653540,748.04,-6,0,0,1,76,NA,0,4,0,0,-1.5552615503144,-1.38054128447557,1,NA,NA,1,-0.17472026583883,6.61745645248052,10.5917980552045,13.3901590190485,"1988",0,0,0,"1-67"
"1-67",1993,"775","territory",1,1,1,0,0,0,-1.62402611405654,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,43116,653540,1198.42,-7,0,0,1,76,130,0,5,0,0,-1.77165396375804,-1.5552615503144,1,NA,NA,1,-0.21639241344364,7.08875930154225,10.6716494369015,13.3901590190485,"1993",0,0,1,"1-67"
"1-67",1994,"775","territory",1,1,1,0,0,0,-1.58597198302496,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,43922,653540,1263.46,-7,0,0,1,76,526,0,7,0,0,-1.62402611405654,-1.77165396375804,1,NA,NA,1,0.1476278497015,7.14160926823452,10.6901706124872,13.3901590190485,"1994",0,0,1,"1-67"
"1-67",1995,"775","territory",1,1,1,0,0,0,-1.57893244460084,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,45106,653540,1328.5,-7,1,0,1,76,174,0,5,0,0,-1.58597198302496,-1.62402611405654,1,NA,NA,1,0.0380541310315801,7.19180576519987,10.7167705543361,13.3901590190485,"1995",0,0,1,"1-67"
"1-67",1996,"775","territory",1,1,1,0,0,1,-1.47317681680819,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,45922,653540,1390.77,-7,0,0,1,76,25,0,7,0,0,-1.57893244460084,-1.58597198302496,1,NA,NA,1,0.00703953842411997,7.23761282958182,10.734699584052,13.3901590190485,"1996",0,0,1,"1-67"
"1-67",1997,"775","territory",1,1,1,0,0,0,-1.63348384346176,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,46402,653540,1447.51,-7,0,0,1,76,152,0,7,0,0,-1.47317681680819,-1.57893244460084,1,NA,NA,1,0.10575562779265,7.27760011788615,10.7450978407337,13.3901590190485,"1997",0,0,1,"1-67"
"1-67",1998,"775","territory",1,1,1,0,0,0,-1.59609910257385,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,44497,653540,1508.4,-7,0,0,1,76,25,0,5,0,0,-1.63348384346176,-1.47317681680819,1,NA,NA,1,-0.16030702665357,7.3188047653842,10.7031770501515,13.3901590190485,"1998",0,0,1,"1-67"
"1-67",1999,"775","territory",1,1,1,0,0,0,-1.48813654301048,35.6000022888184,0,NA,NA,0.475504875183105,0.204200029373169,12,11,45059,653540,1649.55,-7,0,0,1,76,25,0,6,0,0,-1.59609910257385,-1.63348384346176,1,NA,NA,1,0.03738474088791,7.40825780242505,10.7157280211079,13.3901590190485,"1999",0,0,1,"1-67"
"1-67",2000,"775","territory",1,1,1,0,0,0,-1.55056917058918,35.6000022888184,NA,NA,176.415654287685,0.475504875183105,NA,12,11,45611,653540,1850.21,-7,0,1,1,76,69,1,6,0,0,-1.48813654301048,-1.59609910257385,1,NA,NA,1,0.10796255956337,7.52305442514371,10.7279041944818,13.3901590190485,"2000",0,0,1,"1-67"
"1-67",2001,"775","territory",1,1,1,0,0,0,-1.32401181286161,35.6000022888184,NA,NA,145.684993092285,0.475504875183105,NA,12,11,51138,653540,2032.88,-7,0,0,1,76,117,0,5,0,0,-1.55056917058918,-1.48813654301048,1,176.415654287685,NA,1,-0.0624326275786999,7.61720878581639,10.8422831397504,13.3901590190485,"2001",0,0,1,"1-67"
"1-67",2002,"775","territory",1,1,1,0,0,0,-1.25050279242025,35.6000022888184,NA,NA,197.017753447868,0.475504875183105,NA,12,11,52171,653540,2247.38,-7,0,0,1,76,184,0,5,0,0,-1.32401181286161,-1.55056917058918,1,145.684993092285,NA,1,0.22655735772757,7.71752037226183,10.862282063937,13.3901590190485,"2002",0,0,1,"1-67"
"1-67",2005,"775","territory",1,1,1,0,0,0,-1.60124200233135,35.6000022888184,NA,NA,615.607516932415,0.475504875183105,NA,12,11,55374,653360,3178.71,-8,0,0,1,76,27,0,6,0,0,-1.25050279242025,-1.32401181286161,1,197.017753447868,NA,1,0.07350902044136,8.06423073309444,10.9218654484936,13.3898835580322,"2005",0,0,1,"1-67"
"1-67",2006,"775","territory",1,1,1,0,0,0,-1.79285583170969,35.6000022888184,NA,NA,676.002813987217,0.475504875183105,NA,12,11,56449,653470,3553.74,-8,0,0,1,76,48,0,7,0,0,-1.60124200233135,-1.25050279242025,1,615.607516932415,NA,1,-0.3507392099111,8.1757558490323,10.941092854629,13.3900519043362,"2006",0,0,1,"1-67"
"1-67",2007,"775","territory",1,1,1,0,0,0,-1.90546842664777,35.6000022888184,NA,NA,680.667436283097,0.475504875183105,NA,12,11,57524,653520,3934.29,-8,1,0,1,76,29,0,7,0,0,-1.79285583170969,-1.60124200233135,1,676.002813987217,NA,1,-0.19161382937834,8.27748571255136,10.9599575310063,13.3901284160158,"2007",0,0,1,"1-67"
"1-67",2008,"775","territory",1,1,1,0,0,0,-1.76208594257592,35.6000022888184,NA,NA,907.281919661159,0.475504875183105,NA,12,11,58377,653310,4299.63,-6,0,0,1,76,31,0,9,0,0,-1.90546842664777,-1.79285583170969,1,680.667436283097,NA,1,-0.11261259493808,8.36628425146781,10.9746772556263,13.3898070276151,"2008",0,0,1,"1-67"
"1-67",2009,"775","territory",1,1,1,0,0,0,-1.62103142969133,35.6000022888184,NA,NA,409.043581040306,0.475504875183105,NA,12,11,59242.65,653300,4700.95,-6,0,0,1,76,52,0,8,0,0,-1.76208594257592,-1.90546842664777,1,907.281919661159,NA,1,0.14338248407185,8.45551989493268,10.9893970006696,13.3897917208288,"2009",0,0,1,"1-67"
"1-67",2010,"775","territory",1,1,1,0,0,0,-1.70037906192912,35.6000022888184,NA,38.5037967821006,639.749146764179,0.475504875183105,NA,12,11,60121.13,653260,5132.71,-6,0,0,1,76,36,0,6,0,0,-1.62103142969133,-1.76208594257592,1,409.043581040306,NA,1,0.14105451288459,8.54338906378914,11.0041166394321,13.3897304913407,"2010",0,0,1,"1-67"
"1-67",2011,"775","territory",2,1,1,1,0,0,-1.56372936885064,NA,NA,NA,898.606697378309,NA,NA,12,11,61012.65,653290,5057.71,-3,0,0,1,76,170,0,5,0,0,-1.70037906192912,-1.62103142969133,1,639.749146764179,38.5037967821006,1,-0.07934763223779,8.52866909067122,11.018836498705,13.3897764138083,"2011",0,0,1,"1-67"
"1-67",2013,"775","territory",2,1,1,0,0,0,-1.34676488635435,NA,NA,NA,733.748094843041,NA,NA,12,11,NA,653080,NA,-3,0,0,1,76,83,0,6,0,0,-1.56372936885064,-1.70037906192912,2,898.606697378309,NA,1,0.13664969307848,NA,NA,13.3894549122401,"2013",0,1,1,"1-67"
"1-67",2015,"775","territory",1,1,1,0,0,0,NA,NA,NA,NA,172.996544552398,NA,NA,NA,NA,NA,653080,NA,NA,0,0,1,76,75,0,6,0,0,-1.34676488635435,-1.56372936885064,2,733.748094843041,NA,1,0.21696448249629,NA,NA,13.3894549122401,"2015",0,1,1,"1-67"
"1-68",1961,"490","territory",1,1,1,0,0,0,-1.53171601843012,4.19999980926514,0,NA,NA,0.901631832122803,0.680000007152557,13,10,15785.08,2267050,893.22,0,0,NA,1,43,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6.79483291111702,9.66682046908188,14.6339899848265,"1961",NA,NA,0,"1-68"
"1-68",1962,"490","territory",1,1,1,0,0,0,-1.60178682297029,4.19999980926514,0,0.000556242744234107,NA,0.901631832122803,0.680000007152557,13,10,16270.99,2267050,979.59,0,0,NA,1,43,NA,NA,0,0,0,-1.53171601843012,NA,1,NA,NA,1,NA,6.88713411677764,9.69713904654875,14.6339899848265,"1962",0,0,0,"1-68"
"1-68",2013,"490","territory",1,1,1,0,1,0,-2.01229265913272,NA,NA,NA,635.835712891398,NA,NA,13,10,NA,2267050,NA,5,0,0,1,43,94,0,3,0,1,-1.60178682297029,-1.53171601843012,1,NA,0.000556242744234107,1,-0.0700708045401701,NA,NA,14.6339899848265,"2013",0,0,1,"1-68"
"1-68",2014,"490","territory",1,1,1,0,0,0,NA,NA,NA,NA,442.844296826623,NA,NA,NA,NA,NA,2267050,NA,5,0,0,1,43,59,0,2,0,0,-2.01229265913272,-1.60178682297029,1,635.835712891398,NA,1,-0.41050583616243,NA,NA,14.6339899848265,"2014",0,0,1,"1-68"
"1-69",1960,"490","territory",1,1,1,0,0,0,-1.43066527239747,4.19999980926514,0,NA,NA,0.901631832122803,0.680000007152557,13,9,15455.92,2267050,1110.91,0,0,NA,1,43,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,7.01293477825749,9.64574738045547,14.6339899848265,"1960",NA,NA,0,"1-69"
"1-69",1961,"490","territory",1,1,1,0,0,0,-1.53171601843012,4.19999980926514,0,NA,NA,0.901631832122803,0.680000007152557,13,10,15785.08,2267050,893.22,0,0,NA,1,43,NA,NA,0,0,0,-1.43066527239747,NA,1,NA,NA,1,NA,6.79483291111702,9.66682046908188,14.6339899848265,"1961",0,0,0,"1-69"
"1-69",1962,"490","territory",1,1,1,0,0,0,-1.60178682297029,4.19999980926514,0,0.000556242744234107,NA,0.901631832122803,0.680000007152557,13,10,16270.99,2267050,979.59,0,0,NA,1,43,NA,NA,0,0,0,-1.53171601843012,-1.43066527239747,1,NA,NA,1,-0.10105074603265,6.88713411677764,9.69713904654875,14.6339899848265,"1962",0,0,0,"1-69"
"1-7",1946,"630","territory",1,1,1,0,NA,NA,NA,38.3000030517578,1,NA,NA,0.756581664085388,0.197799980640411,11,10,NA,NA,NA,-1,1,NA,1,22,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1946",NA,NA,0,"1-7"
"1-70",1960,"530","government",1,1,1,0,0,0,-0.0482154213859244,70.3999862670898,0,NA,NA,0.693593263626099,0.612200021743774,11,10,23751.11,NA,464.03,-9,0,NA,1,5,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6.13994920530861,10.0753845452128,NA,"1960",NA,NA,0,"1-70"
"1-70",1976,"530","government",2,1,2,0,0,0,-2.48396945875518,70.3999862670898,0,NA,NA,0.693593263626099,0.612200021743774,11,10,33486.29,1101000,594.74,-7,0,2,1,5,NA,1,1,0,0,-0.0482154213859244,NA,1,NA,NA,1,NA,6.38812433525441,10.4188913803147,13.9117294157048,"1976",0,0,0,"1-70"
"1-70",1977,"530","government",2,1,1,1,0,0,-2.59807037473626,70.3999862670898,0,NA,NA,0.693593263626099,0.612200021743774,11,10,33903.62,1101000,594.22,-7,0,2,1,5,NA,0,0,0,0,-2.48396945875518,-0.0482154213859244,2,NA,NA,1,-2.43575403736926,6.38724962116284,10.4312770723282,13.9117294157048,"1977",0,1,0,"1-70"
"1-70",1978,"530","government",2,1,1,0,0,0,-2.59580543169923,70.3999862670898,0,NA,NA,0.693593263626099,0.612200021743774,11,10,34294.03,1101000,598.1,-7,0,2,1,5,NA,1,0,0,0,-2.59807037473626,-2.48396945875518,2,NA,NA,1,-0.11410091598108,6.39375796405051,10.442726565527,13.9117294157048,"1978",0,1,0,"1-70"
"1-70",1979,"530","government",1,1,1,0,0,0,-2.33260435732638,70.3999862670898,0,NA,NA,0.693593263626099,0.612200021743774,11,10,34773.64,1101000,603.52,-7,0,1,1,5,NA,1,0,0,0,-2.59580543169923,-2.59807037473626,2,NA,NA,1,0.00226494303703006,6.40277918000504,10.4566149074719,13.9117294157048,"1979",0,1,0,"1-70"
"1-70",1980,"530","government",1,1,2,0,0,0,-2.07846670761026,70.3999862670898,0,NA,NA,0.693593263626099,0.612200021743774,11,10,35426.28,1101000,630.51,-7,1,1,1,5,NA,1,0,0,0,-2.33260435732638,-2.59580543169923,1,NA,NA,1,0.26320107437285,6.44652901570743,10.4752091965808,13.9117294157048,"1980",0,0,0,"1-70"
"1-70",1981,"530","government",1,1,2,0,0,0,-1.96195775176989,70.3999862670898,0,NA,0,0.693593263626099,0.612200021743774,11,10,36282.55,1101000,687.96,-7,0,1,1,5,NA,1,0,0,0,-2.07846670761026,-2.33260435732638,1,NA,NA,1,0.25413764971612,6.53373069670829,10.4990921884184,13.9117294157048,"1981",0,0,0,"1-70"
"1-70",1982,"530","government",1,1,2,0,0,0,-1.92712046541817,70.3999862670898,0,NA,0,0.693593263626099,0.612200021743774,11,10,37319.33,1101000,735.78,-7,0,1,1,5,NA,1,2,0,0,-1.96195775176989,-2.07846670761026,1,0,NA,1,0.11650895584037,6.60093116100199,10.5272667019598,13.9117294157048,"1982",0,0,0,"1-70"
"1-70",1983,"530","government",2,1,2,0,0,1,-1.85443993960967,70.3999862670898,0,NA,0,0.693593263626099,0.612200021743774,11,10,38500.83,1101000,830.31,-7,0,1,1,5,NA,1,2,0,0,-1.92712046541817,-1.96195775176989,1,0,NA,1,0.0348372863517201,6.72179912503503,10.5584350784851,13.9117294157048,"1983",0,0,0,"1-70"
"1-70",1984,"530","government",3,1,2,0,0,0,-1.83815289737954,70.3999862670898,0,NA,0,0.693593263626099,0.612200021743774,11,10,39768.08,1101000,815.87,-8,0,2,1,5,NA,1,2,0,0,-1.85443993960967,-1.92712046541817,2,0,NA,1,0.0726805258084999,6.70425502854684,10.5908198594402,13.9117294157048,"1984",0,1,0,"1-70"
"1-70",1985,"530","government",3,1,2,0,0,0,-1.81842729678088,70.3999862670898,0,NA,0,0.693593263626099,0.612200021743774,11,10,41077.52,1101000,809.19,-8,0,1,1,5,NA,1,1,0,0,-1.83815289737954,-1.85443993960967,3,0,NA,1,0.01628704223013,6.6960337473329,10.6232162922104,13.9117294157048,"1985",0,1,0,"1-70"
"1-70",1986,"530","government",2,1,1,0,0,0,-1.82974254599668,70.3999862670898,0,NA,0,0.693593263626099,0.612200021743774,11,10,42417.87,1101000,786.37,-8,0,0,1,5,NA,0,2,0,0,-1.81842729678088,-1.83815289737954,3,0,NA,1,0.0197256005986599,6.66742741958036,10.6553250146939,13.9117294157048,"1986",0,1,0,"1-70"
"1-70",1987,"530","government",2,1,2,0,0,0,-1.83122131637425,70.3999862670898,0,NA,0,0.693593263626099,0.612200021743774,11,10,43802.48,1101000,633.62,-8,0,1,1,5,NA,1,2,0,0,-1.82974254599668,-1.81842729678088,2,0,NA,1,-0.0113152492158,6.4514494056586,10.6874457157662,13.9117294157048,"1987",0,1,0,"1-70"
"1-70",1988,"530","government",1,1,2,0,0,0,-1.83352095441305,70.3999862670898,0,NA,0,0.693593263626099,0.612200021743774,11,10,45240.32,1101000,723.81,-8,0,1,1,5,NA,1,2,0,0,-1.83122131637425,-1.82974254599668,2,0,NA,1,-0.00147877037756983,6.58452892700546,10.7197440035914,13.9117294157048,"1988",0,1,0,"1-70"
"1-70",1989,"530","government",2,1,2,1,1,0,-1.77538657050168,70.3999862670898,0,NA,0,0.693593263626099,0.612200021743774,11,10,46747.61,1101000,676.63,-8,1,1,1,5,18403,0,2,1,0,-1.83352095441305,-1.83122131637425,1,0,NA,1,-0.00229963803880007,6.51712459470743,10.7525184104154,13.9117294157048,"1989",0,0,0,"1-70"
"1-70",1990,"530","government",1,1,2,0,0,0,-1.66756353779071,70.3999862670898,0,NA,0,0.693593263626099,0.612200021743774,11,10,48333.26,1101000,649.4,-8,1,1,1,5,18985,1,2,0,0,-1.77538657050168,-1.83352095441305,2,0,NA,1,0.0581343839113699,6.47604885966875,10.7858752154921,13.9117294157048,"1990",0,1,1,"1-70"
"1-70",1991,"530","government",2,1,2,1,0,0,-1.45602579448886,70.3999862670898,0,NA,0,0.693593263626099,0.612200021743774,11,10,49998.85,1101000,564.1,0,1,1,1,5,4520,0,3,0,0,-1.66756353779071,-1.77538657050168,1,0,NA,1,0.10782303271097,6.33523154074593,10.8197552841458,13.9117294157048,"1991",0,0,1,"1-70"
"1-72",1960,"790","government",1,1,1,0,0,0,0.44339598234593,73.6999893188477,0,NA,NA,0.699236869812012,0.186200022697449,7,3,10034.04,143000,700.96,-10,0,NA,1,16,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,6.55245082406559,9.21373859148234,11.870599909242,"1960",NA,NA,0,"1-72"
"1-72",1961,"790","government",1,1,1,0,0,0,0.404105762420589,73.6999893188477,0,NA,NA,0.699236869812012,0.186200022697449,7,6,10175.51,143000,694.39,-10,0,NA,1,16,NA,NA,1,0,0,0.44339598234593,NA,1,NA,NA,1,NA,6.54303376232079,9.22773913190481,11.870599909242,"1961",0,0,0,"1-72"
"1-72",1962,"790","government",1,1,1,0,0,0,0.35951206155861,73.6999893188477,0,NA,NA,0.699236869812012,0.186200022697449,7,6,10331.36,143000,700.57,-9,0,NA,1,16,NA,NA,1,0,0,0.404105762420589,0.44339598234593,1,NA,NA,1,-0.039290219925341,6.55189428940694,9.24293920882058,11.870599909242,"1962",0,0,0,"1-72"
"1-72",1996,"790","government",1,1,1,0,0,0,-0.581202856131162,73.6999893188477,0,NA,0,0.699236869812012,0.186200022697449,7,5,22137.78,143000,1388.5,5,0,0,1,16,44,0,6,0,0,0.35951206155861,0.404105762420589,1,NA,NA,1,-0.044593700861979,7.23597930674685,10.0050409302324,11.870599909242,"1996",0,0,1,"1-72"
"1-72",1997,"790","government",1,1,1,0,0,0,-0.735234708238219,73.6999893188477,0,NA,0,0.699236869812012,0.186200022697449,7,5,22691.79,143000,1341.51,5,0,0,1,16,40,0,7,0,0,-0.581202856131162,0.35951206155861,1,0,NA,1,-0.940714917689772,7.20155112418005,10.0297584640409,11.870599909242,"1997",0,0,1,"1-72"
"1-72",1998,"790","government",1,1,1,0,0,0,-0.993625157139401,73.6999893188477,0,NA,0,0.699236869812012,0.186200022697449,7,5,23255.05,143000,1194.71,5,0,0,1,16,250,0,5,0,0,-0.735234708238219,-0.581202856131162,1,0,NA,1,-0.154031852107057,7.08565875709032,10.0542775917311,11.870599909242,"1998",0,0,1,"1-72"
"1-72",1999,"790","government",1,1,1,0,0,0,-1.06318479009239,73.6999893188477,0,0.00216214322500584,0,0.699236869812012,0.186200022697449,7,5,23825.37,143000,1127.62,6,0,0,1,16,156,0,6,0,0,-0.993625157139401,-0.735234708238219,1,0,NA,1,-0.258390448901182,7.02786449586876,10.0785062583074,11.870599909242,"1999",0,0,1,"1-72"
"1-72",2000,"790","government",1,1,1,0,0,0,-1.29871493788523,73.6999893188477,NA,NA,0,0.699236869812012,NA,7,5,24400.61,143350,1131.92,6,0,0,1,16,268,0,6,0,0,-1.06318479009239,-0.993625157139401,1,0,0.00216214322500584,1,-0.0695596329529891,7.0316705848877,10.1023634109688,11.8730444713115,"2000",0,0,1,"1-72"
"1-72",2001,"790","government",1,1,1,0,0,0,-1.45894831529555,73.6999893188477,NA,NA,0,0.699236869812012,NA,7,5,24980.18,143350,1086.48,6,0,0,1,16,429,0,5,0,0,-1.29871493788523,-1.06318479009239,1,0,NA,1,-0.23553014779284,6.99069839179581,10.1258379894182,11.8730444713115,"2001",0,0,1,"1-72"
"1-72",2002,"790","government",1,1,2,0,0,0,-1.69556316522156,73.6999893188477,NA,NA,0,0.699236869812012,NA,7,5,25562.57,143350,1042.28,-6,0,0,1,16,3947,0,5,0,0,-1.45894831529555,-1.29871493788523,1,0,NA,1,-0.16023337741032,6.94916590022769,10.1488844511677,11.8730444713115,"2002",0,0,1,"1-72"
"1-72",2003,"790","government",1,1,2,0,0,0,-1.70859429429196,73.6999893188477,NA,0.00357579146798016,0,0.699236869812012,NA,7,2,26143.53,143350,1108.21,-6,0,0,1,16,1341,0,6,0,0,-1.69556316522156,-1.45894831529555,1,0,NA,1,-0.23661484992601,7.01050138003448,10.171357020142,11.8730444713115,"2003",0,0,1,"1-72"
"1-72",2004,"790","government",1,1,2,0,0,0,-1.8922040776215,73.6999893188477,NA,NA,0,0.699236869812012,NA,7,2,26717.88,143350,1046.18,-6,0,0,1,16,1880,0,6,0,0,-1.70859429429196,-1.69556316522156,1,0,0.00357579146798016,1,-0.0130311290704002,6.95290071395011,10.1930882831855,11.8730444713115,"2004",0,0,1,"1-72"
"1-72",2005,"790","government",1,1,2,0,0,0,-1.93767096545604,73.6999893188477,NA,NA,0,0.699236869812012,NA,7,2,27281.95,143350,1026.02,-6,0,0,1,16,1104,0,4,0,0,-1.8922040776215,-1.70859429429196,1,0,NA,1,-0.18360978332954,6.93344251871811,10.2139805903412,11.8730444713115,"2005",0,0,1,"1-72"
"1-72",2006,"790","government",1,1,1,0,0,0,-1.67784495188575,73.6999893188477,NA,NA,0,0.699236869812012,NA,7,2,27833.67,143350,1031.64,6,0,0,1,16,457,0,4,0,0,-1.93767096545604,-1.8922040776215,1,0,NA,1,-0.0454668878345401,6.93890504797435,10.2340017179061,11.8730444713115,"2006",0,0,1,"1-72"
"1-73",1961,"220","government",1,1,2,0,0,0,0.0671913387959794,10.5,0,NA,NA,0.261046767234802,0.185800015926361,4,3,47129.01,547566,9492.54,5,0,NA,1,7,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,9.15826150595012,10.7606440139683,13.2132382813527,"1961",NA,NA,0,"1-73"
"1-73",1962,"220","government",1,1,2,0,0,0,0.0414289686571342,10.5,0,3.77615286525763,NA,0.261046767234802,0.185800015926361,4,3,48089.7,547566,9933.71,5,0,NA,1,7,NA,NA,0,0,0,0.0671913387959794,NA,1,NA,NA,1,NA,9.20368930256955,10.7808232959491,13.2132382813527,"1962",0,0,0,"1-73"
"1-74",1961,"645","territory",1,1,2,0,0,0,-2.1400198976374,5.99999952316284,1,NA,NA,0.362471163272858,0.492200016975403,3,1,7059,437370,5911.27,-5,0,NA,1,6,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,8.68461597733151,8.86205867739547,12.988534797767,"1961",NA,NA,0,"1-74"
"1-74",1962,"645","territory",1,1,2,0,0,0,-2.27696568642291,5.99999952316284,1,NA,NA,0.362471163272858,0.492200016975403,3,1,7278,437370,6021.61,-5,0,NA,1,6,NA,NA,0,0,0,-2.1400198976374,NA,1,NA,NA,1,NA,8.70310994440713,8.89261137817211,12.988534797767,"1962",0,0,0,"1-74"
"1-74",1963,"645","territory",1,1,2,0,0,0,-2.54197059655449,5.99999952316284,1,93.976474481992,NA,0.362471163272858,0.492200016975403,3,1,7504,437370,5723.05,-5,0,NA,1,6,NA,NA,0,0,0,-2.27696568642291,-2.1400198976374,1,NA,NA,1,-0.13694578878551,8.65225715904751,8.92319149068606,12.988534797767,"1963",0,0,0,"1-74"
"1-74",1964,"645","territory",1,1,1,0,0,0,-2.67500747985746,5.99999952316284,1,NA,NA,0.362471163272858,0.492200016975403,3,2,7736,437370,6524.63,-5,0,NA,1,6,NA,NA,0,0,0,-2.54197059655449,-2.27696568642291,1,NA,93.976474481992,1,-0.26500491013158,8.78333952560226,8.95364003713313,12.988534797767,"1964",0,0,0,"1-74"
"1-74",1965,"645","territory",1,1,2,0,0,0,-2.7113362014908,5.99999952316284,1,NA,NA,0.362471163272858,0.492200016975403,3,2,7976,437370,7159.08,-5,0,NA,1,6,NA,NA,0,0,0,-2.67500747985746,-2.54197059655449,1,NA,NA,1,-0.13303688330297,8.87613676007882,8.98419231164167,12.988534797767,"1965",0,0,0,"1-74"
"1-74",1966,"645","territory",1,1,2,0,0,0,-2.7278317614579,5.99999952316284,1,NA,NA,0.362471163272858,0.492200016975403,3,2,8235,437370,7219.12,-5,0,NA,1,6,NA,NA,2,0,0,-2.7113362014908,-2.67500747985746,1,NA,NA,1,-0.0363287216333399,8.88448834080195,9.01614864261174,12.988534797767,"1966",0,0,0,"1-74"
"1-74",1967,"645","territory",1,1,1,0,0,0,-2.72900757894845,5.99999952316284,1,NA,NA,0.362471163272858,0.492200016975403,3,2,8502,437370,6355.88,-5,0,NA,1,6,NA,NA,1,0,0,-2.7278317614579,-2.7113362014908,1,NA,NA,1,-0.0164955599671002,8.75713564767977,9.04805670891874,12.988534797767,"1967",0,0,0,"1-74"
