numcode,ccode,year,gpro,poldis,ecdis
9101,91,1975,0.018,NA,NA
9101,91,1976,0.018,NA,NA
9101,91,1977,0.018,NA,NA
9101,91,1978,0.018,NA,NA
9101,91,1979,0.018,NA,NA
9101,91,1980,0.018,3,3
9101,91,1981,0.018,NA,NA
9101,91,1982,0.018,NA,NA
9101,91,1983,0.018,NA,NA
9101,91,1984,0.018,NA,NA
9101,91,1985,0.018,NA,NA
9101,91,1986,0.018,NA,NA
9101,91,1987,0.018,NA,NA
9101,91,1988,0.018,NA,NA
9101,91,1989,0.018,NA,NA
9101,91,1990,0.018,3,3
9101,91,1991,0.0184,3,3
9101,91,1992,0.0188,3,3
9101,91,1993,0.0192,3,3
9101,91,1994,0.0196,3,3
9101,91,1995,0.02,3,3
9101,91,1996,0.02,3,4
9101,91,1997,0.02,3,4
9101,91,1998,0.02,3,4
9101,91,1999,0.021566666666666668,3,4
9101,91,2000,0.023133333333333332,3,4
9101,91,2001,0.0247,3,4
9101,91,2002,0.026266666666666667,3,4
9101,91,2003,0.027833333333333335,3,4
9101,91,2004,0.0294,3,4
9101,91,2005,0.0294,3,4
9101,91,2006,0.0294,3,4
9102,91,1946,0.07,NA,NA
9102,91,1947,0.07,NA,NA
9102,91,1948,0.07,NA,NA
9102,91,1949,0.07,NA,NA
9102,91,1950,0.07,NA,NA
9102,91,1951,0.07,NA,NA
9102,91,1952,0.07,NA,NA
9102,91,1953,0.07,NA,NA
9102,91,1954,0.07,NA,NA
9102,91,1955,0.07,NA,NA
9102,91,1956,0.07,NA,NA
9102,91,1957,0.07,NA,NA
9102,91,1958,0.07,NA,NA
9102,91,1959,0.07,NA,NA
9102,91,1960,0.07,NA,NA
9102,91,1961,0.07,NA,NA
9102,91,1962,0.07,NA,NA
9102,91,1963,0.07,NA,NA
9102,91,1964,0.07,NA,NA
9102,91,1965,0.07,NA,NA
9102,91,1966,0.07,NA,NA
9102,91,1967,0.07,NA,NA
9102,91,1968,0.07,NA,NA
9102,91,1969,0.07,NA,NA
9102,91,1970,0.07,NA,NA
9102,91,1971,0.07,NA,NA
9102,91,1972,0.07,NA,NA
9102,91,1973,0.07,NA,NA
9102,91,1974,0.07,NA,NA
9102,91,1975,0.07,NA,NA
9102,91,1976,0.07,NA,NA
9102,91,1977,0.07,NA,NA
9102,91,1978,0.07,NA,NA
9102,91,1979,0.07,NA,NA
9102,91,1980,0.07,3,3
9102,91,1981,0.07,NA,NA
9102,91,1982,0.07,NA,NA
9102,91,1983,0.07,NA,NA
9102,91,1984,0.07,NA,NA
9102,91,1985,0.07,NA,NA
9102,91,1986,0.07,NA,NA
9102,91,1987,0.07,NA,NA
9102,91,1988,0.07,NA,NA
9102,91,1989,0.07,NA,NA
9102,91,1990,0.07,3,3
9102,91,1991,0.07,3,3
9102,91,1992,0.07,3,3
9102,91,1993,0.07,3,3
9102,91,1994,0.07,3,3
9102,91,1995,0.07,3,3
9102,91,1996,0.07,3,3
9102,91,1997,0.07,3,3
9102,91,1998,0.07,3,3
9102,91,1999,0.07458333333333333,3,3
9102,91,2000,0.07916666666666668,3,3
9102,91,2001,0.08375,3,3
9102,91,2002,0.08833333333333333,3,3
9102,91,2003,0.09291666666666668,3,3
9102,91,2004,0.0975,3,3
9102,91,2005,0.0975,3,3
9102,91,2006,0.0975,3,3
9201,92,1946,0.1,NA,NA
9201,92,1947,0.1,NA,NA
9201,92,1948,0.1,NA,NA
9201,92,1949,0.1,NA,NA
9201,92,1950,0.1,NA,NA
9201,92,1951,0.1,NA,NA
9201,92,1952,0.1,NA,NA
9201,92,1953,0.1,NA,NA
9201,92,1954,0.1,NA,NA
9201,92,1955,0.1,NA,NA
9201,92,1956,0.1,NA,NA
9201,92,1957,0.1,NA,NA
9201,92,1958,0.1,NA,NA
9201,92,1959,0.1,NA,NA
9201,92,1960,0.1,NA,NA
9201,92,1961,0.1,NA,NA
9201,92,1962,0.1,NA,NA
9201,92,1963,0.1,NA,NA
9201,92,1964,0.1,NA,NA
9201,92,1965,0.1,NA,NA
9201,92,1966,0.1,NA,NA
9201,92,1967,0.1,NA,NA
9201,92,1968,0.1,NA,NA
9201,92,1969,0.1,NA,NA
9201,92,1970,0.1,NA,NA
9201,92,1971,0.1,NA,NA
9201,92,1972,0.1,NA,NA
9201,92,1973,0.1,NA,NA
9201,92,1974,0.1,NA,NA
9201,92,1975,0.1,NA,NA
9201,92,1976,0.1,NA,NA
9201,92,1977,0.1,NA,NA
9201,92,1978,0.1,NA,NA
9201,92,1979,0.1,NA,NA
9201,92,1980,0.1,4,4
9201,92,1981,0.1,NA,NA
9201,92,1982,0.1,NA,NA
9201,92,1983,0.1,NA,NA
9201,92,1984,0.1,NA,NA
9201,92,1985,0.1,NA,NA
9201,92,1986,0.1,NA,NA
9201,92,1987,0.1,NA,NA
9201,92,1988,0.1,NA,NA
9201,92,1989,0.1,NA,NA
9201,92,1990,0.1,4,4
9201,92,1991,0.09,4,4
9201,92,1992,0.08,2,4
9201,92,1993,0.07,2,2
9201,92,1994,0.06,2,3
9201,92,1995,0.05,2,3
9201,92,1996,0.05,2,3
9201,92,1997,0.05,2,3
9201,92,1998,0.05,2,3
9201,92,1999,0.048133333333333334,2,3
9201,92,2000,0.04626666666666667,2,3
9201,92,2001,0.0444,2,3
9201,92,2002,0.04253333333333333,2,3
9201,92,2003,0.04066666666666667,2,3
9201,92,2004,0.0388,2,3
9201,92,2005,0.0388,2,3
9201,92,2006,0.0388,2,3
9302,93,1946,0.035,NA,NA
9302,93,1947,0.035,NA,NA
9302,93,1948,0.035,NA,NA
9302,93,1949,0.035,NA,NA
9302,93,1950,0.035,NA,NA
9302,93,1951,0.035,NA,NA
9302,93,1952,0.035,NA,NA
9302,93,1953,0.035,NA,NA
9302,93,1954,0.035,NA,NA
9302,93,1955,0.035,NA,NA
9302,93,1956,0.035,NA,NA
9302,93,1957,0.035,NA,NA
9302,93,1958,0.035,NA,NA
9302,93,1959,0.035,NA,NA
9302,93,1960,0.035,NA,NA
9302,93,1961,0.035,NA,NA
9302,93,1962,0.035,NA,NA
9302,93,1963,0.035,NA,NA
9302,93,1964,0.035,NA,NA
9302,93,1965,0.035,NA,NA
9302,93,1966,0.035,NA,NA
9302,93,1967,0.035,NA,NA
9302,93,1968,0.035,NA,NA
9302,93,1969,0.035,NA,NA
9302,93,1970,0.035,NA,NA
9302,93,1971,0.035,NA,NA
9302,93,1972,0.035,NA,NA
9302,93,1973,0.035,NA,NA
9302,93,1974,0.035,NA,NA
9302,93,1975,0.035,NA,NA
9302,93,1976,0.035,NA,NA
9302,93,1977,0.035,NA,NA
9302,93,1978,0.035,NA,NA
9302,93,1979,0.035,NA,NA
9302,93,1980,0.035,3,3
9302,93,1981,0.035,NA,NA
9302,93,1982,0.035,NA,NA
9302,93,1983,0.035,NA,NA
9302,93,1984,0.035,NA,NA
9302,93,1985,0.035,NA,NA
9302,93,1986,0.035,NA,NA
9302,93,1987,0.035,NA,NA
9302,93,1988,0.035,NA,NA
9302,93,1989,0.035,NA,NA
9302,93,1990,0.035,1,1
9302,93,1991,0.038000000000000006,2,2
9302,93,1992,0.041,2,2
9302,93,1993,0.044000000000000004,2,2
9302,93,1994,0.047,2,2
9302,93,1995,0.05,2,2
9302,93,1996,0.05,2,2
9302,93,1997,0.05,2,2
9302,93,1998,0.05,2,2
9302,93,1999,0.05,2,2
9302,93,2000,0.05,2,2
9302,93,2001,0.05,2,2
9302,93,2002,0.05,2,2
9302,93,2003,0.05,2,2
9302,93,2004,0.05,1,1
9302,93,2005,0.05,1,1
9302,93,2006,0.05,1,1
9401,94,1946,0.015,NA,NA
9401,94,1947,0.015,NA,NA
9401,94,1948,0.015,NA,NA
9401,94,1949,0.015,NA,NA
9401,94,1950,0.015,NA,NA
9401,94,1951,0.015,NA,NA
9401,94,1952,0.015,NA,NA
9401,94,1953,0.015,NA,NA
9401,94,1954,0.015,NA,NA
9401,94,1955,0.015,NA,NA
9401,94,1956,0.015,NA,NA
9401,94,1957,0.015,NA,NA
9401,94,1958,0.015,NA,NA
9401,94,1959,0.015,NA,NA
9401,94,1960,0.015,NA,NA
9401,94,1961,0.015,NA,NA
9401,94,1962,0.015,NA,NA
9401,94,1963,0.015,NA,NA
9401,94,1964,0.015,NA,NA
9401,94,1965,0.015,NA,NA
9401,94,1966,0.015,NA,NA
9401,94,1967,0.015,NA,NA
9401,94,1968,0.015,NA,NA
9401,94,1969,0.015,NA,NA
9401,94,1970,0.015,NA,NA
9401,94,1971,0.015,NA,NA
9401,94,1972,0.015,NA,NA
9401,94,1973,0.015,NA,NA
9401,94,1974,0.015,NA,NA
9401,94,1975,0.015,NA,NA
9401,94,1976,0.015,NA,NA
9401,94,1977,0.015,NA,NA
9401,94,1978,0.015,NA,NA
9401,94,1979,0.015,NA,NA
9401,94,1980,0.015,1,0
9401,94,1981,0.015,NA,NA
9401,94,1982,0.015,NA,NA
9401,94,1983,0.015,NA,NA
9401,94,1984,0.015,NA,NA
9401,94,1985,0.015,NA,NA
9401,94,1986,0.015,NA,NA
9401,94,1987,0.015,NA,NA
9401,94,1988,0.015,NA,NA
9401,94,1989,0.015,NA,NA
9401,94,1990,0.015,1,0
9401,94,1991,0.016,1,0
9401,94,1992,0.017,1,0
9401,94,1993,0.018,1,0
9401,94,1994,0.019,1,0
9401,94,1995,0.02,1,0
9401,94,1996,0.02,1,0
9401,94,1997,0.02,1,0
9401,94,1998,0.02,1,0
9401,94,1999,0.021666666666666667,1,0
9401,94,2000,0.023333333333333334,1,0
9401,94,2001,0.025,1,0
9401,94,2002,0.026666666666666665,1,0
9401,94,2003,0.028333333333333335,1,0
9401,94,2004,0.03,1,1
9401,94,2005,0.03,1,1
9401,94,2006,0.03,1,1
9501,95,1946,0.05,NA,NA
9501,95,1947,0.05,NA,NA
9501,95,1948,0.05,NA,NA
9501,95,1949,0.05,NA,NA
9501,95,1950,0.05,NA,NA
9501,95,1951,0.05,NA,NA
9501,95,1952,0.05,NA,NA
9501,95,1953,0.05,NA,NA
9501,95,1954,0.05,NA,NA
9501,95,1955,0.05,NA,NA
9501,95,1956,0.05,NA,NA
9501,95,1957,0.05,NA,NA
9501,95,1958,0.05,NA,NA
9501,95,1959,0.05,NA,NA
9501,95,1960,0.05,NA,NA
9501,95,1961,0.05,NA,NA
9501,95,1962,0.05,NA,NA
9501,95,1963,0.05,NA,NA
9501,95,1964,0.05,NA,NA
9501,95,1965,0.05,NA,NA
9501,95,1966,0.05,NA,NA
9501,95,1967,0.05,NA,NA
9501,95,1968,0.05,NA,NA
9501,95,1969,0.05,NA,NA
9501,95,1970,0.05,NA,NA
9501,95,1971,0.05,NA,NA
9501,95,1972,0.05,NA,NA
9501,95,1973,0.05,NA,NA
9501,95,1974,0.05,NA,NA
9501,95,1975,0.05,NA,NA
9501,95,1976,0.05,NA,NA
9501,95,1977,0.05,NA,NA
9501,95,1978,0.05,NA,NA
9501,95,1979,0.05,NA,NA
9501,95,1980,0.05,3,3
9501,95,1981,0.05,NA,NA
9501,95,1982,0.05,NA,NA
9501,95,1983,0.05,NA,NA
9501,95,1984,0.05,NA,NA
9501,95,1985,0.05,NA,NA
9501,95,1986,0.05,NA,NA
9501,95,1987,0.05,NA,NA
9501,95,1988,0.05,NA,NA
9501,95,1989,0.05,NA,NA
9501,95,1990,0.05,3,3
9501,95,1991,0.066,3,3
9501,95,1992,0.082,3,3
9501,95,1993,0.098,3,3
9501,95,1994,0.114,3,3
9501,95,1995,0.13,3,3
9501,95,1996,0.13,3,3
9501,95,1997,0.13,3,3
9501,95,1998,0.13,3,3
9501,95,1999,0.13166666666666668,3,3
9501,95,2000,0.13333333333333333,3,3
9501,95,2001,0.135,3,3
9501,95,2002,0.1366666666666667,3,3
9501,95,2003,0.13833333333333334,3,3
9501,95,2004,0.14,3,3
9501,95,2005,0.14,3,3
9501,95,2006,0.14,3,3
9502,95,1946,0.055,NA,NA
9502,95,1947,0.055,NA,NA
9502,95,1948,0.055,NA,NA
9502,95,1949,0.055,NA,NA
9502,95,1950,0.055,NA,NA
9502,95,1951,0.055,NA,NA
9502,95,1952,0.055,NA,NA
9502,95,1953,0.055,NA,NA
9502,95,1954,0.055,NA,NA
9502,95,1955,0.055,NA,NA
9502,95,1956,0.055,NA,NA
9502,95,1957,0.055,NA,NA
9502,95,1958,0.055,NA,NA
9502,95,1959,0.055,NA,NA
9502,95,1960,0.055,NA,NA
9502,95,1961,0.055,NA,NA
9502,95,1962,0.055,NA,NA
9502,95,1963,0.055,NA,NA
9502,95,1964,0.055,NA,NA
9502,95,1965,0.055,NA,NA
9502,95,1966,0.055,NA,NA
9502,95,1967,0.055,NA,NA
9502,95,1968,0.055,NA,NA
9502,95,1969,0.055,NA,NA
9502,95,1970,0.055,NA,NA
9502,95,1971,0.055,NA,NA
9502,95,1972,0.055,NA,NA
9502,95,1973,0.055,NA,NA
9502,95,1974,0.055,NA,NA
9502,95,1975,0.055,NA,NA
9502,95,1976,0.055,NA,NA
9502,95,1977,0.055,NA,NA
9502,95,1978,0.055,NA,NA
9502,95,1979,0.055,NA,NA
9502,95,1980,0.055,1,3
9502,95,1981,0.055,NA,NA
9502,95,1982,0.055,NA,NA
9502,95,1983,0.055,NA,NA
9502,95,1984,0.055,NA,NA
9502,95,1985,0.055,NA,NA
9502,95,1986,0.055,NA,NA
9502,95,1987,0.055,NA,NA
9502,95,1988,0.055,NA,NA
9502,95,1989,0.055,NA,NA
9502,95,1990,0.055,1,3
9502,95,1991,0.056,1,3
9502,95,1992,0.057,1,3
9502,95,1993,0.057999999999999996,1,3
9502,95,1994,0.059,1,3
9502,95,1995,0.06,1,3
9502,95,1996,0.06,1,3
9502,95,1997,0.06,1,3
9502,95,1998,0.06,1,3
9502,95,1999,0.06275,1,3
9502,95,2000,0.0655,1,3
9502,95,2001,0.06825,1,3
9502,95,2002,0.071,1,3
9502,95,2003,0.07375,1,3
9502,95,2004,0.0765,3,3
9502,95,2005,0.0765,3,3
9502,95,2006,0.0765,3,3
9503,95,1946,0.0381243,NA,NA
9503,95,1947,0.0381243,NA,NA
9503,95,1948,0.0381243,NA,NA
9503,95,1949,0.0381243,NA,NA
9503,95,1950,0.0381243,NA,NA
9503,95,1951,0.0381243,NA,NA
9503,95,1952,0.0381243,NA,NA
9503,95,1953,0.0381243,NA,NA
9503,95,1954,0.0381243,NA,NA
9503,95,1955,0.0381243,NA,NA
9503,95,1956,0.0381243,NA,NA
9503,95,1957,0.0381243,NA,NA
9503,95,1958,0.0381243,NA,NA
9503,95,1959,0.0381243,NA,NA
9503,95,1960,0.0381243,NA,NA
9503,95,1961,0.0381243,NA,NA
9503,95,1962,0.0381243,NA,NA
9503,95,1963,0.0381243,NA,NA
9503,95,1964,0.0381243,NA,NA
9503,95,1965,0.0381243,NA,NA
9503,95,1966,0.0381243,NA,NA
9503,95,1967,0.0381243,NA,NA
9503,95,1968,0.0381243,NA,NA
9503,95,1969,0.0381243,NA,NA
9503,95,1970,0.0381243,NA,NA
9503,95,1971,0.0381243,NA,NA
9503,95,1972,0.0381243,NA,NA
9503,95,1973,0.0381243,NA,NA
9503,95,1974,0.0381243,NA,NA
9503,95,1975,0.0381243,NA,NA
9503,95,1976,0.0381243,NA,NA
9503,95,1977,0.0381243,NA,NA
9503,95,1978,0.0381243,NA,NA
9503,95,1979,0.0381243,NA,NA
9503,95,1980,0.0381243,3,3
9503,95,1981,0.0381243,NA,NA
9503,95,1982,0.0381243,NA,NA
9503,95,1983,0.0381243,NA,NA
9503,95,1984,0.0381243,NA,NA
9503,95,1985,0.0381243,NA,NA
9503,95,1986,0.0381243,NA,NA
9503,95,1987,0.0381243,NA,NA
9503,95,1988,0.0381243,NA,NA
9503,95,1989,0.0381243,NA,NA
9503,95,1990,0.0381243,3,3
9503,95,1991,0.03849944,3,3
9503,95,1992,0.03887458,3,3
9503,95,1993,0.03924972,3,3
9503,95,1994,0.03962486,3,3
9503,95,1995,0.04,3,3
9503,95,1996,0.04,3,3
9503,95,1997,0.04,3,3
9503,95,1998,0.04,3,3
9503,95,1999,0.04033333333333333,3,3
9503,95,2000,0.04066666666666667,3,3
9503,95,2001,0.041,3,3
9503,95,2002,0.04133333333333333,3,3
9503,95,2003,0.04166666666666667,3,3
9503,95,2004,0.042,3,3
9503,95,2005,0.042,3,3
9503,95,2006,0.042,3,3
10001,100,1946,0.0643,NA,NA
10001,100,1947,0.0643,NA,NA
10001,100,1948,0.0643,NA,NA
10001,100,1949,0.0643,NA,NA
10001,100,1950,0.0643,NA,NA
10001,100,1951,0.0643,NA,NA
10001,100,1952,0.0643,NA,NA
10001,100,1953,0.0643,NA,NA
10001,100,1954,0.0643,NA,NA
10001,100,1955,0.0643,NA,NA
10001,100,1956,0.0643,NA,NA
10001,100,1957,0.0643,NA,NA
10001,100,1958,0.0643,NA,NA
10001,100,1959,0.0643,NA,NA
10001,100,1960,0.0643,NA,NA
10001,100,1961,0.0643,NA,NA
10001,100,1962,0.0643,NA,NA
10001,100,1963,0.0643,NA,NA
10001,100,1964,0.0643,NA,NA
10001,100,1965,0.0643,NA,NA
10001,100,1966,0.0643,NA,NA
10001,100,1967,0.0643,NA,NA
10001,100,1968,0.0643,NA,NA
10001,100,1969,0.0643,NA,NA
10001,100,1970,0.0643,NA,NA
10001,100,1971,0.0643,NA,NA
10001,100,1972,0.0643,NA,NA
10001,100,1973,0.0643,NA,NA
10001,100,1974,0.0643,NA,NA
10001,100,1975,0.0643,NA,NA
10001,100,1976,0.0643,NA,NA
10001,100,1977,0.0643,NA,NA
10001,100,1978,0.0643,NA,NA
10001,100,1979,0.0643,NA,NA
10001,100,1980,0.0643,3,3
10001,100,1981,0.0643,NA,NA
10001,100,1982,0.0643,NA,NA
10001,100,1983,0.0643,NA,NA
10001,100,1984,0.0643,NA,NA
10001,100,1985,0.0643,NA,NA
10001,100,1986,0.0643,NA,NA
10001,100,1987,0.0643,NA,NA
10001,100,1988,0.0643,NA,NA
10001,100,1989,0.0643,NA,NA
10001,100,1990,0.0643,3,3
10001,100,1991,0.05943999999999999,3,3
10001,100,1992,0.05458,3,3
10001,100,1993,0.04972,3,3
10001,100,1994,0.04486,3,3
10001,100,1995,0.04,3,3
10001,100,1996,0.04,3,3
10001,100,1997,0.04,3,3
10001,100,1998,0.04,3,3
10001,100,1999,0.07133333333333333,3,3
10001,100,2000,0.10266666666666666,3,3
10001,100,2001,0.134,3,3
10001,100,2002,0.16533333333333333,3,3
10001,100,2003,0.19666666666666668,3,3
10001,100,2004,0.228,3,3
10001,100,2005,0.228,3,3
10001,100,2006,0.228,3,3
10004,100,1946,0.0102767,NA,NA
10004,100,1947,0.0102767,NA,NA
10004,100,1948,0.0102767,NA,NA
10004,100,1949,0.0102767,NA,NA
10004,100,1950,0.0102767,NA,NA
10004,100,1951,0.0102767,NA,NA
10004,100,1952,0.0102767,NA,NA
10004,100,1953,0.0102767,NA,NA
10004,100,1954,0.0102767,NA,NA
10004,100,1955,0.0102767,NA,NA
10004,100,1956,0.0102767,NA,NA
10004,100,1957,0.0102767,NA,NA
10004,100,1958,0.0102767,NA,NA
10004,100,1959,0.0102767,NA,NA
10004,100,1960,0.0102767,NA,NA
10004,100,1961,0.0102767,NA,NA
10004,100,1962,0.0102767,NA,NA
10004,100,1963,0.0102767,NA,NA
10004,100,1964,0.0102767,NA,NA
10004,100,1965,0.0102767,NA,NA
10004,100,1966,0.0102767,NA,NA
10004,100,1967,0.0102767,NA,NA
10004,100,1968,0.0102767,NA,NA
10004,100,1969,0.0102767,NA,NA
10004,100,1970,0.0102767,NA,NA
10004,100,1971,0.0102767,NA,NA
10004,100,1972,0.0102767,NA,NA
10004,100,1973,0.0102767,NA,NA
10004,100,1974,0.0102767,NA,NA
10004,100,1975,0.0102767,NA,NA
10004,100,1976,0.0102767,NA,NA
10004,100,1977,0.0102767,NA,NA
10004,100,1978,0.0102767,NA,NA
10004,100,1979,0.0102767,NA,NA
10004,100,1980,0.0102767,3,3
10004,100,1981,0.0102767,NA,NA
10004,100,1982,0.0102767,NA,NA
10004,100,1983,0.0102767,NA,NA
10004,100,1984,0.0102767,NA,NA
10004,100,1985,0.0102767,NA,NA
10004,100,1986,0.0102767,NA,NA
10004,100,1987,0.0102767,NA,NA
10004,100,1988,0.0102767,NA,NA
10004,100,1989,0.0102767,NA,NA
10004,100,1990,0.0102767,3,3
10004,100,1991,0.01022136,1,3
10004,100,1992,0.01016602,1,3
10004,100,1993,0.01011068,1,3
10004,100,1994,0.01005534,1,3
10004,100,1995,0.01,1,3
10004,100,1996,0.01,1,3
10004,100,1997,0.01,1,3
10004,100,1998,0.01,1,3
10004,100,1999,0.011883333333333333,1,3
10004,100,2000,0.013766666666666667,1,3
10004,100,2001,0.01565,1,3
10004,100,2002,0.01753333333333333,1,3
10004,100,2003,0.019416666666666665,1,3
10004,100,2004,0.0213,3,3
10004,100,2005,0.0213,3,3
10004,100,2006,0.0213,3,3
10101,101,1946,0.1,NA,NA
10101,101,1947,0.1,NA,NA
10101,101,1948,0.1,NA,NA
10101,101,1949,0.1,NA,NA
10101,101,1950,0.1,NA,NA
10101,101,1951,0.1,NA,NA
10101,101,1952,0.1,NA,NA
10101,101,1953,0.1,NA,NA
10101,101,1954,0.1,NA,NA
10101,101,1955,0.1,NA,NA
10101,101,1956,0.1,NA,NA
10101,101,1957,0.1,NA,NA
10101,101,1958,0.1,NA,NA
10101,101,1959,0.1,NA,NA
10101,101,1960,0.1,NA,NA
10101,101,1961,0.1,NA,NA
10101,101,1962,0.1,NA,NA
10101,101,1963,0.1,NA,NA
10101,101,1964,0.1,NA,NA
10101,101,1965,0.1,NA,NA
10101,101,1966,0.1,NA,NA
10101,101,1967,0.1,NA,NA
10101,101,1968,0.1,NA,NA
10101,101,1969,0.1,NA,NA
10101,101,1970,0.1,NA,NA
10101,101,1971,0.1,NA,NA
10101,101,1972,0.1,NA,NA
10101,101,1973,0.1,NA,NA
10101,101,1974,0.1,NA,NA
10101,101,1975,0.1,NA,NA
10101,101,1976,0.1,NA,NA
10101,101,1977,0.1,NA,NA
10101,101,1978,0.1,NA,NA
10101,101,1979,0.1,NA,NA
10101,101,1980,0.1,3,3
10101,101,1981,0.1,NA,NA
10101,101,1982,0.1,NA,NA
10101,101,1983,0.1,NA,NA
10101,101,1984,0.1,NA,NA
10101,101,1985,0.1,NA,NA
10101,101,1986,0.1,NA,NA
10101,101,1987,0.1,NA,NA
10101,101,1988,0.1,NA,NA
10101,101,1989,0.1,NA,NA
10101,101,1990,0.1,3,3
10101,101,1991,0.1,3,3
10101,101,1992,0.1,3,3
10101,101,1993,0.1,3,3
10101,101,1994,0.1,3,3
10101,101,1995,0.1,3,3
10101,101,1996,0.1,3,3
10101,101,1997,0.1,3,3
10101,101,1998,0.1,3,3
10101,101,1999,0.11708333333333334,3,3
10101,101,2000,0.13416666666666666,3,3
10101,101,2001,0.15125,3,3
10101,101,2002,0.16833333333333333,3,3
10101,101,2003,0.18541666666666667,3,3
10101,101,2004,0.2025,3,3
10101,101,2005,0.2025,3,3
10101,101,2006,0.2025,3,3
10102,101,1946,0.01,NA,NA
10102,101,1947,0.01,NA,NA
10102,101,1948,0.01,NA,NA
10102,101,1949,0.01,NA,NA
10102,101,1950,0.01,NA,NA
10102,101,1951,0.01,NA,NA
10102,101,1952,0.01,NA,NA
10102,101,1953,0.01,NA,NA
10102,101,1954,0.01,NA,NA
10102,101,1955,0.01,NA,NA
10102,101,1956,0.01,NA,NA
10102,101,1957,0.01,NA,NA
10102,101,1958,0.01,NA,NA
10102,101,1959,0.01,NA,NA
10102,101,1960,0.01,NA,NA
10102,101,1961,0.01,NA,NA
10102,101,1962,0.01,NA,NA
10102,101,1963,0.01,NA,NA
10102,101,1964,0.01,NA,NA
10102,101,1965,0.01,NA,NA
10102,101,1966,0.01,NA,NA
10102,101,1967,0.01,NA,NA
10102,101,1968,0.01,NA,NA
10102,101,1969,0.01,NA,NA
10102,101,1970,0.01,NA,NA
10102,101,1971,0.01,NA,NA
10102,101,1972,0.01,NA,NA
10102,101,1973,0.01,NA,NA
10102,101,1974,0.01,NA,NA
10102,101,1975,0.01,NA,NA
10102,101,1976,0.01,NA,NA
10102,101,1977,0.01,NA,NA
10102,101,1978,0.01,NA,NA
10102,101,1979,0.01,NA,NA
10102,101,1980,0.01,4,3
10102,101,1981,0.01,NA,NA
10102,101,1982,0.01,NA,NA
10102,101,1983,0.01,NA,NA
10102,101,1984,0.01,NA,NA
10102,101,1985,0.01,NA,NA
10102,101,1986,0.01,NA,NA
10102,101,1987,0.01,NA,NA
10102,101,1988,0.01,NA,NA
10102,101,1989,0.01,NA,NA
10102,101,1990,0.01,4,3
10102,101,1991,0.011,4,3
10102,101,1992,0.012,1,3
10102,101,1993,0.013,1,3
10102,101,1994,0.013999999999999999,1,3
10102,101,1995,0.015,1,3
10102,101,1996,0.015,1,3
10102,101,1997,0.015,1,3
10102,101,1998,0.015,1,1
10102,101,1999,0.015349999999999999,1,1
10102,101,2000,0.0157,1,1
10102,101,2001,0.016050000000000002,1,1
10102,101,2002,0.0164,1,1
10102,101,2003,0.01675,1,1
10102,101,2004,0.0171,1,1
10102,101,2005,0.0171,1,1
10102,101,2006,0.0171,1,1
11001,110,1970,0.39,NA,NA
11001,110,1971,0.39,NA,NA
11001,110,1972,0.39,NA,NA
11001,110,1973,0.39,NA,NA
11001,110,1974,0.39,NA,NA
11001,110,1975,0.39,NA,NA
11001,110,1976,0.39,NA,NA
11001,110,1977,0.39,NA,NA
11001,110,1978,0.39,NA,NA
11001,110,1979,0.39,NA,NA
11001,110,1980,0.39,0,0
11001,110,1981,0.39,NA,NA
11001,110,1982,0.39,NA,NA
11001,110,1983,0.39,NA,NA
11001,110,1984,0.39,NA,NA
11001,110,1985,0.39,NA,NA
11001,110,1986,0.39,NA,NA
11001,110,1987,0.39,NA,NA
11001,110,1988,0.39,NA,NA
11001,110,1989,0.39,NA,NA
11001,110,1990,0.39,0,0
11001,110,1991,0.39,0,0
11001,110,1992,0.39,4,3
11001,110,1993,0.39,4,3
11001,110,1994,0.39,4,3
11001,110,1995,0.39,4,3
11001,110,1996,0.39,4,3
11001,110,1997,0.39,4,3
11001,110,1998,0.39,4,3
11001,110,1999,0.385,4,3
11001,110,2000,0.38,4,3
11001,110,2001,0.375,4,3
11001,110,2002,0.37,4,3
11001,110,2003,0.365,4,3
11001,110,2004,0.36,1,3
11001,110,2005,0.36,1,3
11001,110,2006,0.36,1,3
11002,110,1970,0.5,NA,NA
11002,110,1971,0.5,NA,NA
11002,110,1972,0.5,NA,NA
11002,110,1973,0.5,NA,NA
11002,110,1974,0.5,NA,NA
11002,110,1975,0.5,NA,NA
11002,110,1976,0.5,NA,NA
11002,110,1977,0.5,NA,NA
11002,110,1978,0.5,NA,NA
11002,110,1979,0.5,NA,NA
11002,110,1980,0.5,4,4
11002,110,1981,0.5,NA,NA
11002,110,1982,0.5,NA,NA
11002,110,1983,0.5,NA,NA
11002,110,1984,0.5,NA,NA
11002,110,1985,0.5,NA,NA
11002,110,1986,0.5,NA,NA
11002,110,1987,0.5,NA,NA
11002,110,1988,0.5,NA,NA
11002,110,1989,0.5,NA,NA
11002,110,1990,0.5,4,4
11002,110,1991,0.5,4,4
11002,110,1992,0.5,0,0
11002,110,1993,0.5,0,0
11002,110,1994,0.5,0,0
11002,110,1995,0.5,0,0
11002,110,1996,0.5,0,0
11002,110,1997,0.5,0,0
11002,110,1998,0.5,0,0
11002,110,1999,0.5,0,0
11002,110,2000,0.5,0,0
11002,110,2001,0.5,0,0
11002,110,2002,0.5,0,0
11002,110,2003,0.5,0,0
11002,110,2004,0.5,0,0
11002,110,2005,0.5,0,0
